Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761781702,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761781703,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761781704,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761781705,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761781706,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781707,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781708,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781709,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781710,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781711,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781712,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781713,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781714,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781715,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781716,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781717,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781718,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781719,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781720,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781721,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781722,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781723,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781724,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781725,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781726,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
1761781727,1,,Aggregated,0.000000,0.000000,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,3700,1,0,3680.6322000338696,3680.6322000338696,3680.6322000338696,3680.6322000338696,1520.0
