Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761783128,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761783129,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761783130,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761783131,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761783132,10,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761783133,10,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,2,0,4166.80029995041,4164.281099976506,4161.7619000026025,4166.80029995041,1520.0
1761783134,10,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,2,0,4166.80029995041,4164.281099976506,4161.7619000026025,4166.80029995041,1520.0
1761783135,10,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,2,0,4166.80029995041,4164.281099976506,4161.7619000026025,4166.80029995041,1520.0
1761783136,10,,Aggregated,0.333333,0.000000,4200,4200,6100,6100,6100,6100,6100,6100,6100,6100,6100,6,0,4200.0,4813.2462333402755,4161.7619000026025,6060.601700039115,1520.0
1761783137,10,,Aggregated,0.333333,0.000000,4700,4700,6100,6100,6100,6100,6100,6100,6100,6100,6100,8,0,4200.0,4777.989262503979,4161.7619000026025,6060.601700039115,1520.0
