Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761785362,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761785363,2,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761785364,4,,Aggregated,0.000000,0.000000,16,16,1200,1200,1200,1200,1200,1200,1200,1200,1200,8,2,12,307.13598749571247,10.133500036317855,1203.8920000195503,48273.0
1761785366,6,,Aggregated,0.000000,0.000000,23,35,58,930,1200,1300,1400,1400,1400,1400,1400,36,8,23,274.5432694419934,7.083800039254129,1367.0709999860264,43004.444444444445
1761785367,8,,Aggregated,2.666667,0.666667,23,35,58,840,1100,1200,1300,1400,1400,1400,1400,56,12,23,252.40833214047598,7.083800039254129,1367.0709999860264,40740.44642857143
1761785368,10,,Aggregated,9.000000,2.000000,23,40,58,830,1100,1200,1300,1400,1400,1400,1400,75,16,23,244.89892266535512,5.501000036019832,1367.0709999860264,41004.37333333334
1761785369,10,,Aggregated,11.000000,2.400000,26,46,58,690,1000,1200,1300,1300,1400,1400,1400,113,24,26,238.24194159031128,5.501000036019832,1367.0709999860264,40715.66371681416
1761785370,10,,Aggregated,11.000000,2.400000,23,46,62,620,1100,1200,1300,1400,2100,2100,2100,142,29,23,240.71846689953483,5.501000036019832,2124.1237999638543,39590.74647887324
1761785371,10,,Aggregated,16.000000,3.285714,28,48,65,690,1100,1200,1300,1400,2100,2100,2100,154,32,28,247.8650363616482,5.501000036019832,2124.1237999638543,40024.396103896106
1761785372,10,,Aggregated,17.750000,3.625000,25,48,66,690,1100,1200,1400,1400,2100,2100,2100,184,38,25,251.71675271691208,5.501000036019832,2124.1237999638543,40000.52717391304
1761785373,10,,Aggregated,16.666667,3.444444,26,48,66,620,1100,1300,1400,1400,2100,2100,2100,216,44,25,249.2944532399027,5.501000036019832,2124.1237999638543,39469.89351851852
1761785374,10,,Aggregated,18.000000,3.700000,24,48,65,580,1100,1200,1400,1400,2100,2100,2100,242,49,23,238.67092231309718,4.55750001128763,2124.1237999638543,39259.694214876035
1761785375,10,,Aggregated,18.000000,3.700000,23,47,63,580,1100,1200,1300,1400,2100,2100,2100,258,52,23,236.75361550241607,4.55750001128763,2124.1237999638543,39083.51162790698
1761785376,10,,Aggregated,23.800000,4.800000,22,46,62,620,1100,1200,1300,1400,2100,2100,2100,294,60,22,238.24864591639744,4.55750001128763,2124.1237999638543,39547.32993197279
1761785377,10,,Aggregated,25.000000,5.000000,22,47,62,580,1100,1200,1300,1400,2100,2100,2100,326,66,22,234.0935171764641,4.55750001128763,2124.1237999638543,39124.481595092024
1761785378,10,,Aggregated,25.100000,5.100000,21,46,58,520,1100,1200,1300,1400,2100,2100,2100,344,69,21,229.34653924312443,3.9217000012286007,2124.1237999638543,38899.651162790695
1761785379,10,,Aggregated,26.200000,5.300000,21,45,58,620,1000,1200,1300,1400,2100,2100,2100,365,75,21,228.77862219131003,3.9217000012286007,2124.1237999638543,39581.16438356164
1761785380,10,,Aggregated,26.400000,5.200000,23,46,62,580,1000,1200,1300,1400,5000,5000,5000,409,83,23,234.85520048921444,3.9217000012286007,5045.74940004386,39314.05378973105
1761785381,10,,Aggregated,25.000000,5.000000,23,47,63,580,1000,1200,1300,1400,5000,5000,5000,423,86,23,235.38268510671662,3.9217000012286007,5045.74940004386,39285.50827423168
1761785382,10,,Aggregated,25.800000,5.200000,24,46,63,580,1000,1200,1300,1400,5000,5000,5000,455,92,24,234.61436043930968,3.9217000012286007,5045.74940004386,39167.21538461538
1761785383,10,,Aggregated,25.800000,5.200000,23,46,62,520,980,1200,1300,1400,5000,5000,5000,482,97,23,229.58692510337454,3.9217000012286007,5045.74940004386,39025.464730290456
1761785384,10,,Aggregated,26.900000,5.400000,24,47,62,520,970,1200,1300,1400,5000,5000,5000,514,103,23,230.0638585596695,3.9217000012286007,5045.74940004386,38863.17898832685
1761785385,10,,Aggregated,26.900000,5.400000,23,46,62,520,970,1200,1300,1400,5000,5000,5000,532,107,23,228.98842687906762,3.9217000012286007,5045.74940004386,39003.296992481206
